ID Cliente,Total Ventas USD,Total Cajas,Productos Diferentes,Categorías Diferentes,Activo
449,10451.82,2427,87,8,1
450,2889.015,611,47,7,1
451,4392.645,1006,59,6,1
452,1944.345,516,57,7,1
453,7161.96,1561,81,7,1
454,1907.31,505,65,7,1
455,6579.225,1597,86,7,1
456,4530.06,1156,82,7,1
457,5226.195,1272,77,8,1
458,4165.32,1133,69,8,1
459,11585.67,2896,95,8,1
460,8357.235,2236,82,8,1
461,14628.33,3243,93,7,1
462,762.6899999999999,183,35,6,1
463,11170.005,2311,63,8,1
464,3183.285,870,75,8,1
465,1451.1,373,64,7,1
466,10203.63,1950,70,7,1
467,1287.45,253,21,4,1
468,1593.6,401,55,7,1
469,2345.13,579,67,7,1
470,1467.675,453,54,6,1
471,4249.635,998,66,7,1
472,13014.99,2799,68,8,1
473,281.115,79,20,3,0
474,7172.37,1944,79,7,1
475,51575.97,9480,71,7,1
476,17829.135,3478,69,8,1
477,3811.995,1032,79,7,1
478,3423.795,770,61,7,1
479,759.51,197,36,5,1
480,4391.61,1002,69,7,1
481,2127.795,535,56,7,1
482,4930.485,1172,75,8,1
483,5446.14,1392,79,8,1
484,3856.2,1006,74,6,1
485,47519.46,9153,102,8,1
486,24599.685,5795,98,8,1
487,4920.555,1236,82,8,1
488,2501.895,674,67,7,1
489,46393.65,8886,102,8,1
490,2666.67,878,68,8,1
491,13384.545,3044,88,8,1
492,16001.43,3250,81,8,1
493,9611.445,2061,90,8,1
494,4102.395,926,68,7,1
495,9618.105,2163,87,8,1
496,1487.055,421,48,7,1
497,5843.79,1395,85,7,1
498,1829.22,426,54,7,1
499,8743.575,2254,93,8,1
500,1238.625,367,49,6,1
501,2901.93,773,67,7,1
502,2707.74,666,54,5,1
503,4481.175,1101,73,7,1
504,5693.46,1168,56,7,1
505,2405.205,624,64,6,1
506,1437.525,339,46,6,1
507,9198.15,2336,99,8,1
508,2689.815,762,67,7,1
509,3716.04,998,61,7,1
510,0.0,0,1,1,0
511,3761.925,910,75,7,1
512,21340.665,4524,98,8,1
513,681.63,168,37,5,0
514,5437.875,1491,76,7,1
515,11932.125,2646,87,8,1
516,12848.039999999999,2864,75,8,1
517,1105.32,261,40,6,1
518,2999.19,788,70,8,1
519,3205.41,946,67,7,1
520,2185.41,621,63,5,1
521,2281.44,591,46,7,1
522,4749.75,1382,80,7,1
523,4849.245,1112,65,7,1
524,15644.94,3912,111,8,1
525,11748.345,2938,89,7,1
526,6104.505,1546,59,7,1
527,1501.56,371,42,6,1
528,4929.99,1177,58,6,1
529,8439.0,2170,91,7,1
530,6181.9800000000005,1418,73,7,1
531,581.265,139,27,4,1
532,0.3,1,1,1,0
533,4395.6,1165,72,7,1
534,15141.465,3561,109,8,1
535,2255.265,594,74,7,1
536,3528.3450000000003,906,70,8,1
537,8970.36,2218,111,8,1
538,19708.11,4796,127,8,1
539,1050.915,284,37,5,1
540,3030.87,826,53,8,1
541,5870.22,1505,93,7,1
542,2241.48,678,65,7,1
543,3353.055,906,71,7,1
544,15764.4,3492,91,8,1
545,447.33,140,37,6,0
546,9818.775,2279,68,7,1
547,1934.865,570,49,7,1
548,5855.025,1537,87,7,1
549,6274.29,1716,94,7,1
550,2648.595,627,67,7,1
551,2562.045,682,79,7,1
552,3404.85,1000,68,7,1
553,4166.46,1225,81,7,1
554,16036.485,3876,79,7,1
555,3113.385,808,58,7,1
556,2103.045,629,73,7,1
557,19059.66,4785,103,8,1
558,1425.045,479,57,7,1
559,3248.04,968,93,8,1
560,27977.565,6590,123,8,1
561,2198.46,637,72,7,1
562,3647.025,923,67,7,1
563,2372.7,689,53,6,1
564,4513.095,1211,78,7,1
565,5496.735,1405,81,7,1
566,463.2,141,28,5,1
567,820.125,224,38,5,1
568,4236.165,1099,66,7,1
569,7759.62,1635,62,7,1
570,1473.51,428,60,7,1
571,4540.83,1253,80,6,1
572,663.21,205,40,6,1
573,10737.795,2715,81,7,1
574,2442.495,747,61,7,1
575,6407.805,1656,88,8,1
576,1659.345,505,50,6,1
577,4326.915,1208,65,7,1
578,3035.49,640,56,7,1
579,5380.575,1409,90,7,1
580,1965.27,515,41,6,1
581,2204.91,555,46,7,1
582,1669.38,462,51,5,1
583,1911.195,575,63,7,1
584,2876.895,727,62,7,1
585,110.61,34,16,4,0
586,19734.585,4202,91,8,1
587,4581.9,1155,81,7,1
588,13979.175,3487,99,7,1
589,11823.75,2833,98,7,1
590,224.505,58,14,5,0
591,24572.25,5788,120,8,1
592,21091.29,3887,63,7,1
593,15227.895,3156,76,7,1
594,3070.17,805,75,7,1
595,7351.35,1742,103,7,1
596,6997.32,1712,106,8,1
597,638.025,141,32,6,0
598,16622.34,3909,96,8,1
599,7519.65,1586,76,8,1
600,3705.165,1020,45,6,1
601,7396.185,1808,89,7,1
602,1559.67,411,52,7,1
603,9203.16,2102,81,7,1
604,5563.485,1526,85,8,1
605,12725.385,2884,86,8,1
606,5173.425,1277,63,6,1
607,1114.32,326,52,7,1
608,3278.595,897,72,7,1
609,5141.1,1328,78,8,1
610,6506.625,1571,68,7,1
611,1546.68,387,53,7,1
612,5981.595,1593,73,7,1
613,2401.71,492,41,5,1
614,2015.85,516,62,6,1
615,2164.935,563,53,7,1
616,2398.275,623,54,8,1
617,3197.01,912,70,8,1
618,5578.455,1395,69,7,1
619,6960.8550000000005,1713,82,7,1
620,106.245,30,15,4,0
621,6987.375,1682,77,7,1
622,432.21,134,38,6,0
623,3063.855,842,60,7,1
624,14130.3,3086,81,7,1
625,7755.81,1901,81,8,1
626,2454.15,695,68,7,1
627,3788.415,1067,74,7,1
628,5242.755,1328,72,7,1
629,1379.445,328,24,5,1
630,2680.7400000000002,760,66,7,1
631,4376.94,1141,80,8,1
632,3605.805,1063,85,7,1
633,6746.475,1476,61,7,1
634,1756.365,463,54,8,1
635,1689.2549999999999,373,31,6,1
636,271.935,92,32,6,1
637,10320.555,2435,86,7,1
638,5983.6050000000005,1603,80,7,1
639,3318.285,1121,89,7,1
640,3836.415,957,78,7,1
641,9368.295,2481,78,7,1
642,1760.67,572,65,7,1
643,285.765,89,29,5,0
644,2312.805,685,63,8,1
645,1358.295,431,49,7,1
646,1504.185,478,68,7,1
647,6440.235,1833,76,7,1
648,17341.185,4453,106,7,1
649,3241.3650000000002,976,71,7,1
650,8466.705,2327,95,8,1
651,4867.065,1376,82,7,1
652,10389.675,2282,72,8,1
653,18574.02,3771,86,7,1
654,2354.34,675,59,7,1
655,2371.605,618,66,7,1
656,10378.695,2476,68,7,1
657,2650.2,661,60,7,1
658,6530.955,1573,96,7,1
659,3512.19,902,70,8,1
660,331.68,101,29,5,0
661,23446.77,5586,107,8,1
662,2450.355,763,47,5,1
663,2692.065,713,75,7,1
664,3124.5,843,66,8,1
665,637.4250000000001,205,34,6,1
666,4453.005,1243,80,7,1
667,5194.02,1204,86,8,1
668,3360.945,863,60,7,1
669,519.15,148,43,6,1
670,1715.865,517,56,6,1
671,2938.71,467,44,7,1
672,2353.275,753,78,8,1
673,15496.89,3600,85,8,1
674,17906.91,3580,80,8,1
675,12806.04,2818,86,8,1
676,4016.01,1046,62,7,1
677,8888.085,2254,83,7,1
678,5894.415,1509,80,8,1
679,17407.8,4203,118,8,1
680,1891.875,546,65,7,1
681,6722.205,1709,86,8,1
682,30755.76,5757,97,8,1
683,7298.01,1846,90,8,1
684,15.315000000000001,5,4,3,0
685,1035.6,323,50,5,1
686,1096.305,329,53,6,1
687,7207.185,1554,80,7,1
688,11393.52,2718,72,7,1
689,3555.375,817,55,5,1
690,3124.98,816,68,6,1
691,4041.81,1184,63,7,1
692,8029.995,1969,82,7,1
693,8150.19,1988,77,7,1
694,15647.115,3251,95,8,1
695,2457.2400000000002,598,51,7,1
696,4344.525,928,68,7,1
697,18013.215,3994,91,8,1
698,5508.66,1388,84,7,1
699,14951.7,3193,99,7,1
700,4516.56,1305,66,7,1
701,6006.855,1653,81,7,1
702,897.78,250,44,6,1
703,17892.51,3865,100,8,1
704,1362.015,430,39,7,1
705,2762.13,796,75,8,1
706,19767.915,4013,78,8,1
707,17074.125,4209,87,8,1
708,11460.555,2373,97,7,1
709,907.815,292,45,5,1
710,17736.975,3691,68,7,1
711,1195.785,345,53,6,1
712,3061.365,862,67,6,1
713,3798.51,1062,72,7,1
714,11313.345,2502,64,7,1
715,5361.285,1150,57,7,1
716,3204.33,925,59,7,1
717,1598.565,371,40,6,1
718,6736.53,1707,75,7,1
719,2360.4,646,63,7,1
720,26449.185,5910,100,8,1
721,1033.665,345,48,6,1
722,6133.875,1387,66,6,1
723,3394.05,1082,74,7,1
724,5443.83,1537,82,7,1
725,8199.255,1931,75,7,1
726,2412.975,608,52,7,1
727,1978.575,583,54,7,1
728,42299.55,8606,94,7,1
729,11892.84,2137,64,7,1
730,30830.64,6219,100,7,1
731,6337.305,1392,80,7,1
732,12193.635,2452,70,6,1
733,11377.485,2625,97,8,1
734,9003.855,2108,66,7,1
735,1186.305,323,58,6,1
736,9810.72,2419,100,8,1
737,9216.87,2244,94,8,1
738,5843.835,1268,71,7,1
739,2206.92,648,70,7,1
740,894.69,205,37,6,0
741,851.88,278,51,5,1
742,5239.905,1526,70,7,1
743,4054.365,972,82,7,1
744,1234.8,358,40,7,1
745,4438.185,1112,79,7,1
746,10470.375,2677,92,8,1
747,8747.475,2392,96,7,1
748,10463.55,2668,80,8,1
749,3704.265,1062,74,7,1
750,6877.71,1574,69,7,1
751,5216.265,1293,73,7,1
752,787.71,226,53,7,1
753,5424.555,1438,66,8,1
754,4029.975,1083,62,7,1
755,6385.92,1702,66,7,1
756,16138.77,3740,106,8,1
757,5241.12,1477,83,7,1
758,8384.745,1949,89,8,1
759,3353.505,921,72,7,1
760,7259.52,1704,69,7,1
761,8334.705,2205,82,7,1
762,14848.455,3298,99,7,1
763,13393.695,3264,101,7,1
764,2172.285,745,62,7,1
765,6229.185,1420,80,7,1
766,6735.87,1637,74,7,1
767,1272.63,396,61,7,1
768,9757.095,2157,78,7,1
769,4354.935,1171,91,7,1
770,8578.065,2086,76,8,1
771,5569.38,1314,74,7,1
772,12800.445,2813,88,7,1
773,26618.265,5908,94,8,1
774,5422.215,1277,72,7,1
775,8688.855,2096,82,8,1
776,4498.245,1131,64,7,1
777,6795.825,1788,74,7,1
778,2935.425,892,67,7,1
779,2501.88,653,62,7,1
780,5354.76,1343,72,7,1
781,2967.8849999999998,666,51,7,1
782,5306.16,1331,70,7,1
783,2128.44,584,49,7,1
784,11690.25,2603,102,7,1
785,4090.965,1073,58,7,1
786,3937.125,1132,74,7,1
787,7002.87,1743,66,7,1
788,3168.54,919,56,7,1
789,5595.69,1471,80,7,1
790,14741.085000000001,3193,94,8,1
791,7208.145,1841,80,7,1
792,1710.435,434,48,5,1
793,98.655,31,14,5,0
794,2972.46,893,80,7,1
795,2842.32,816,69,7,1
796,1030.53,332,56,6,1
797,807.24,205,35,6,1
798,9167.7,2517,80,8,1
799,27088.305,6096,114,8,1
800,9609.615,2288,82,8,1
801,9118.38,2391,83,7,1
802,12538.095,2772,71,8,1
803,14967.57,3645,105,8,1
804,2084.745,654,60,6,1
805,34985.34,7857,122,8,1
806,11446.71,2669,83,8,1
807,30013.815,6490,105,8,1
808,6336.39,1610,81,7,1
809,1473.66,469,77,7,1
810,16504.83,3900,102,8,1
811,4045.695,1203,77,5,1
812,17963.115,4410,109,8,1
813,4083.2400000000002,1036,94,8,1
814,2292.2400000000002,676,76,7,1
815,3468.285,1013,91,7,1
816,10627.365,2662,89,7,1
817,8448.555,2376,90,8,1
818,2970.495,869,55,7,1
819,621.825,183,46,7,1
820,14994.27,3690,88,8,1
821,5403.42,1202,64,8,1
822,1626.09,506,75,7,1
823,2766.9900000000002,854,65,8,1
824,3157.53,869,65,6,1
825,5425.35,1445,100,8,1
826,2148.06,599,64,7,1
827,668.265,191,52,7,1
828,14420.94,3770,52,7,1
829,4811.49,1281,86,7,1
830,35095.845,6795,81,7,1
831,6628.83,1433,74,7,1
832,24657.12,4924,108,8,1
833,6648.39,1653,82,8,1
834,12378.210000000001,2418,70,8,1
835,10845.375,2430,83,7,1
836,4959.165,1381,74,7,1
837,19321.335,4110,87,7,1
838,1796.7,542,42,7,1
839,21694.785,4105,58,6,1
840,1280.625,370,46,6,1
841,2115.315,666,73,7,1
842,33731.175,7614,128,8,1
843,2830.695,943,71,7,1
844,179.52,44,13,4,0
845,18499.065,4371,112,8,1
846,269.46,83,35,6,1
847,1266.33,380,60,7,1
848,1684.5,497,37,6,1
849,257.16,67,20,5,0
850,3755.88,706,23,5,1
851,6704.31,1503,78,8,1
852,4939.02,1274,74,7,1
853,8055.03,2106,98,8,1
854,2478.855,714,65,7,1
855,251.07,71,20,4,0
856,15312.195,3719,53,6,1
857,4952.085,1300,59,6,1
858,11374.035,2769,87,7,1
859,2432.475,806,68,7,1
860,6049.395,1598,84,7,1
861,2015.82,622,76,8,1
862,3572.775,1100,78,7,1
863,1407.135,473,55,6,1
864,251.685,75,26,4,0
865,2515.065,672,56,8,1
866,3723.93,1064,77,7,1
867,1703.01,543,48,7,1
868,7833.36,2014,59,6,1
869,5250.645,1416,75,7,1
870,11234.61,2553,75,7,1
871,2836.44,876,81,7,1
872,3909.27,1000,76,8,1
873,6239.985,1875,81,7,1
874,1081.68,372,56,6,1
875,1834.305,547,65,7,1
876,3817.92,957,77,7,1
877,3629.085,1023,82,7,1
878,3700.005,1075,73,8,1
879,14305.68,3261,78,7,1
880,1542.015,424,65,7,0
881,11657.715,2953,95,8,1
882,14674.785,3993,115,8,1
883,3499.3650000000002,998,69,7,1
884,8518.86,1666,39,6,1
885,4126.56,1188,82,8,1
886,1624.38,372,43,7,1
887,1625.055,558,70,7,1
888,23466.615,5287,114,8,1
889,20452.365,4897,94,8,1
890,1801.485,505,54,7,1
891,1832.3700000000001,492,63,6,1
892,2883.555,880,81,7,1
893,1237.32,426,63,7,1
894,5884.47,1509,88,8,1
895,4861.77,1396,82,8,1
896,3561.18,1016,64,7,1
897,5189.805,1502,88,7,1
898,13.08,5,8,3,0
899,8000.61,1949,87,8,1
900,21946.215,5157,119,8,1
901,10911.9,2266,74,7,1
902,3387.345,974,71,7,1
903,6372.6,1539,67,6,1
904,3653.325,1091,90,7,1
905,3451.68,960,66,8,1
906,6661.89,1738,98,8,1
907,4935.885,1270,81,7,1
908,2478.435,753,65,7,1
909,2694.96,685,61,8,1
910,1556.79,314,53,7,0
911,6071.775000000001,1292,59,7,1
912,23883.27,5743,114,8,1
913,2478.09,693,69,8,1
914,278.565,71,17,5,0
915,666.405,194,43,5,0
916,3244.185,970,78,7,1
917,5143.275,1110,64,8,1
918,5539.335,1349,62,7,1
919,8043.735,1718,67,6,1
920,3233.265,810,73,7,1
921,14372.715,3143,110,7,1
922,11072.925,2594,93,8,1
923,2084.895,605,59,7,1
924,4293.075,1198,74,8,1
925,7348.935,1878,76,8,1
926,1005.6899999999999,269,39,5,1
927,10130.415,2437,68,7,1
928,5985.03,1482,59,6,1
929,1446.3,320,54,7,1
930,268.035,95,43,7,0
931,12119.4,2952,79,8,1
932,4878.33,1318,55,7,1
933,1344.405,412,42,7,1
934,4969.755,1255,83,8,1
935,4418.46,1242,88,7,1
936,3699.69,869,49,6,1
937,5729.055,1601,81,7,1
938,3984.03,1025,71,7,1
939,3422.73,854,67,6,1
940,5843.85,1478,88,8,1
941,21732.3,5091,92,7,1
942,10757.025,2294,92,7,1
943,8764.725,2033,89,7,1
944,242.61,76,31,4,0
945,2645.445,640,45,6,1
946,8170.245,1970,96,8,1
947,9991.455,2447,82,7,1
948,3833.55,828,62,6,1
949,29905.635,6535,102,8,1
950,10530.015,2417,86,8,1
951,964.02,192,24,5,1
952,9798.18,2245,88,7,1
953,1782.27,461,49,7,1
954,14624.835,3490,89,7,1
955,3266.04,885,85,7,1
956,57.9,19,10,3,0
957,2280.585,694,72,7,1
958,3287.205,982,71,7,1
959,8458.98,1812,67,8,1
960,3216.735,728,57,7,1
961,39426.675,7636,94,7,1
962,3352.32,962,71,7,1
963,3481.335,804,58,7,1
964,4092.03,1215,80,7,1
965,6092.28,1579,54,6,1
966,5171.4,1462,90,7,1
967,36788.55,7571,93,7,1
968,6036.27,1524,79,7,1
969,12421.365,2714,75,7,1
970,5761.44,1371,64,7,1
971,3860.235,1114,75,7,1
972,2576.355,732,72,7,1
973,3781.605,960,87,8,1
974,9955.83,2328,84,8,1
975,4078.14,1040,73,7,1
976,13001.64,2713,75,8,1
977,2673.96,841,72,7,1
978,7027.59,1676,81,7,1
979,2268.525,671,63,7,1
980,13206.66,3093,81,7,1
981,2180.07,547,34,6,1
982,5862.705,1509,87,8,1
983,6294.885,1394,67,7,1
984,10656.87,2327,71,7,1
985,8932.2,2116,85,8,1
986,1547.385,423,66,7,1
987,1752.75,446,66,7,1
988,15203.895,2785,66,8,1
989,5738.175,1240,78,7,1
990,9920.325,2206,93,8,1
991,19030.2,4001,100,7,1
992,5085.765,1059,70,7,1
993,11004.015,2057,73,8,1
994,59.19,10,3,1,0
995,3090.045,800,73,7,1
996,2843.31,789,82,7,1
997,3734.715,895,62,8,1
998,477.195,123,34,5,1
999,4893.165,1365,76,7,1
1000,2360.04,553,26,2,1
1001,5020.455,1322,61,7,1
1002,11973.33,2463,76,7,1
1003,2608.11,669,69,7,1
1004,8044.905,1771,67,7,1
1005,1995.765,548,62,7,1
1006,3094.77,899,73,7,1
1007,6995.085,1834,88,8,1
1008,9696.87,2526,94,8,1
1009,4612.215,1031,66,7,1
1010,4024.605,978,72,7,1
1011,10424.175,2222,82,7,1
1012,8697.66,1800,73,7,1
1013,2498.565,672,69,7,1
1014,7290.6,1780,79,7,1
1015,10114.335000000001,2223,76,8,1
1016,4651.8,1241,82,8,1
1017,12744.15,2540,79,8,1
1018,1959.18,496,63,6,1
1019,6008.685,1552,75,7,1
1020,2517.75,663,43,6,1
1021,8020.32,1773,78,8,1
1022,5684.775,1462,71,6,1
1023,6575.04,1617,90,8,1
1024,1493.1,384,47,6,0
1025,18761.385,4140,89,8,1
1026,2280.63,549,53,7,1
1027,1838.7,529,64,7,1
1028,2129.295,584,68,7,1
1029,10835.415,2637,86,7,1
1030,5259.525,1504,73,7,1
1031,12865.38,3108,106,8,1
1032,4940.985,1234,73,7,1
1033,4419.765,1103,73,7,1
1034,8822.865,2010,65,8,1
1035,8693.355,2223,91,8,1
1036,2722.965,652,58,6,1
1037,259.32,83,30,5,0
1038,9672.195,2422,93,8,1
1039,13856.13,3320,89,7,1
1040,6592.41,1663,86,8,1
1041,1221.45,411,65,7,1
1042,5119.485,1313,60,7,1
1043,10055.805,1800,68,7,0
1044,3562.815,891,62,6,1
1045,4921.905,1391,88,7,1
1046,3427.38,878,73,7,1
1047,3626.07,931,58,7,1
1048,8240.415,1884,79,7,1
1049,6065.175,1568,82,7,1
1050,9129.03,2171,103,8,1
1051,5004.6,1512,66,7,1
1052,6661.605,1741,80,7,1
1053,3305.655,834,55,7,1
1054,1608.225,395,48,7,1
1055,6218.49,1286,65,6,1
1056,10493.73,2673,93,7,1
1057,5283.135,1110,60,7,1
1058,9285.57,2428,80,8,1
1059,2143.635,597,58,8,1
1060,1071.465,211,18,3,1
1061,6883.56,1847,69,7,1
1062,3630.51,1111,78,8,1
1063,2656.635,832,68,7,1
1064,2185.71,694,75,6,1
1065,7595.295,1900,90,8,1
1066,639.525,157,34,6,1
1067,8928.795,2163,107,7,1
1068,3457.08,1093,88,7,1
1069,2188.86,629,53,6,1
1070,6191.28,1507,80,8,1
1071,4517.295,1171,68,7,1
1072,2886.465,818,76,7,1
1073,6004.965,1690,74,7,1
1074,4291.26,895,50,6,1
1075,7586.6849999999995,1464,59,5,1
1076,4005.765,1190,79,7,1
1077,9460.965,2163,77,8,1
1078,1265.625,371,56,7,1
1079,2328.435,747,52,6,1
1080,5498.835,1476,77,7,1
1081,1484.22,474,57,7,1
1082,22379.94,4576,95,8,1
1083,2420.895,712,55,6,1
1084,5921.595,1528,77,7,1
1085,9230.865,2162,92,8,1
1086,1942.98,572,73,7,1
1087,9511.2,2321,63,8,1
1088,2478.66,497,38,8,1
1089,2707.575,638,64,7,1
1090,3958.515,1080,72,7,1
1091,4612.5,1304,83,7,1
1092,6711.75,1571,83,8,1
1093,4193.715,950,60,6,1
1094,3435.1349999999998,1051,85,8,1
1095,2902.29,911,69,7,1
1096,3086.835,795,63,8,1
1097,8162.115,1861,65,7,1
1098,4208.865,1194,82,8,1
1099,3281.91,782,70,8,1
1100,7092.495,1866,69,7,1
1101,5439.915,1495,69,7,1
1102,7385.385,1754,57,7,1
1103,16504.005,3353,92,8,1
1104,6383.205,1704,92,7,1
1105,1739.805,471,56,6,1
1106,6960.375,1801,75,7,1
1107,11808.81,2881,82,7,1
1108,3428.805,935,56,6,1
1109,2942.43,835,67,7,1
1110,4948.74,1340,75,8,1
1111,1380.42,393,49,7,1
1112,5275.92,1322,63,7,1
1113,295.02,108,36,6,1
1114,1406.265,400,61,7,1
1115,3223.44,951,72,8,1
1116,6964.56,1690,79,7,1
1117,1556.64,449,63,7,1
1118,17619.735,4167,124,8,1
1119,4249.5,1072,70,7,1
1120,8387.58,1979,86,7,1
1121,2622.015,592,54,6,1
1122,3434.1,992,59,7,1
1123,2405.58,669,69,7,1
1124,4342.14,963,54,7,1
1125,3790.08,1058,88,8,1
1126,1166.34,370,46,7,1
1127,12193.47,2308,39,6,1
1128,10191.465,1773,38,6,1
1129,2344.02,684,66,8,1
1130,10103.34,2638,94,7,1
1131,3651.855,1019,76,7,1
1132,10431.705,2435,81,8,1
1133,38934.99,8482,109,8,1
1134,13329.045,3119,102,8,1
1135,639.375,206,40,5,1
1136,3043.3650000000002,897,57,6,1
1137,10908.795,2875,100,8,1
1138,12120.45,2792,87,7,1
1139,13705.275,2647,55,7,1
1140,14870.13,2854,79,7,1
1141,6019.185,1722,76,7,1
1142,6105.765,1666,75,7,1
1143,6724.17,1588,72,7,1
1144,4318.455,1065,73,7,1
1145,5941.08,1444,74,7,1
1146,7682.595,2142,96,8,1
1147,1712.52,593,57,6,1
1148,5500.245,1538,61,7,1
1149,4978.53,1315,85,7,1
1150,13200.6,3100,92,8,1
1151,1435.185,434,54,6,1
1152,4649.565,1225,88,7,1
1153,13184.79,2783,81,8,1
1154,30607.605,6820,83,7,1
1155,34807.275,7048,118,8,1
1156,1041.84,269,41,6,1
1157,2651.52,771,67,7,1
1158,665.1,187,35,5,0
1159,10430.01,2104,73,7,1
1160,12287.775,3058,105,8,1
1161,7350.81,1665,73,8,1
1162,648.915,176,28,6,1
1163,5286.45,1431,83,8,1
1164,3155.91,946,76,7,1
1165,2032.86,576,63,8,1
1166,240.27,70,18,4,0
1167,7916.085,2069,94,7,1
1168,7932.69,2071,81,7,1
1169,9409.545,2260,78,7,1
1170,11335.605,2766,98,7,1
1171,35317.275,7788,127,8,1
1172,1287.945,408,57,7,1
1173,87.345,26,17,4,0
1174,10864.38,2627,78,6,1
1175,5292.96,1396,70,7,1
1176,4218.51,1224,62,7,1
1177,4612.9800000000005,1296,82,7,1
1178,3221.73,794,75,7,1
1179,22791.78,4850,116,8,1
1180,5326.575,1509,90,8,1
1181,3939.81,1140,72,7,1
1182,6386.505,1697,74,7,1
1183,5522.685,1536,84,8,1
1184,1114.92,229,46,6,0
1185,268.605,83,19,4,0
1186,5413.14,1474,87,7,1
1187,30991.395,6261,99,8,1
1188,2937.57,883,81,7,1
1189,5341.425,1462,68,6,1
1190,894.315,251,56,7,1
1191,1240.095,321,51,7,1
1192,3721.485,1115,87,7,1
1193,2775.435,728,66,6,1
1194,13483.935,3162,91,7,1
1195,2158.425,683,64,7,1
1196,4253.85,967,68,7,1
1197,3547.035,896,51,7,1
1198,7469.04,1853,76,8,1
1199,60022.005,12796,95,8,1
1200,4142.115,1136,92,8,1
1201,2042.97,593,45,6,1
1202,4543.59,1233,90,7,1
1203,331.2,104,39,7,1
1204,2485.62,674,57,7,1
1205,6969.465,1725,85,7,1
1206,12995.715,3135,101,7,1
1207,5640.6449999999995,1449,86,7,1
1208,6264.165,1568,87,7,1
1209,3431.835,1003,78,7,1
1210,4505.295,1214,85,7,1
1211,16656.405,3657,89,8,1
1212,6703.9800000000005,1828,108,8,1
1213,2223.54,670,86,7,1
1214,3191.175,902,61,7,1
1215,6330.42,1615,79,7,1
1216,7563.255,1523,66,7,1
1217,8846.49,2327,97,7,1
1218,6288.255,1397,63,7,1
1219,1732.83,539,58,7,1
1220,179.4,55,21,5,0
1221,3766.995,1054,92,7,1
1222,5324.55,1469,94,8,1
1223,1684.125,547,62,7,1
1224,7286.805,2155,70,8,1
1225,1073.865,340,61,7,1
1226,5891.91,1559,81,7,1
1227,126.465,39,18,5,0
1228,1991.82,601,43,5,1
1229,495.66,111,31,6,0
1230,4611.12,1282,73,7,1
1231,359.07,80,30,7,0
1232,4700.1900000000005,1127,55,7,1
1233,2134.425,526,58,7,1
1234,2498.22,620,72,7,1
1235,6849.99,1319,54,6,1
1236,1717.485,489,57,7,1
1237,3540.795,1081,71,8,1
1238,823.23,221,43,7,1
1239,3887.325,1004,63,7,1
1240,9057.6,2407,101,7,1
1241,7801.71,1939,76,6,1
1242,3531.3,973,68,6,1
1243,18213.135,4235,116,8,1
1244,5306.61,1437,73,7,1
1245,3268.275,868,82,7,1
1246,577.005,179,51,6,1
1247,7358.19,1842,70,8,1
1248,3815.535,972,63,7,1
1249,7530.495,1949,77,8,1
1250,19973.73,4132,96,8,1
1251,31900.395,6168,77,7,1
1252,7425.42,1944,89,7,1
1253,96.045,24,9,5,0
1254,1423.38,462,65,7,1
1255,1298.025,401,70,6,1
1256,11270.025,2232,62,7,1
1257,47149.785,9249,110,8,1
1258,1311.21,421,45,7,1
1259,5484.975,1626,76,7,1
1260,10233.405,2545,81,7,1
1261,5577.12,1464,73,7,1
1262,4163.31,1086,84,8,1
1263,2969.94,699,53,8,1
1264,2679.3,793,67,7,1
1265,11540.565,2823,82,7,1
1266,10840.365,2533,69,7,1
1267,14807.715,3526,91,8,1
1268,22864.47,4361,76,7,1
1269,1240.8600000000001,379,59,7,1
1270,1766.355,497,73,7,1
1271,4406.28,1211,84,8,1
1272,5479.725,1578,82,8,1
1273,5.25,2,1,1,0
1274,3829.515,1151,84,7,1
1275,5517.54,1481,64,6,1
1276,6052.17,1519,77,7,1
1277,2559.33,700,77,7,1
1278,9275.460000000001,2241,88,7,1
1279,2794.68,752,82,7,1
1280,4621.08,1156,54,7,1
1281,2329.665,562,65,6,1
1282,3173.385,879,78,7,1
1283,10947.09,2552,95,8,1
1284,13510.275,3088,107,8,1
1285,3292.065,849,79,7,1
1286,151.44,50,25,4,0
1287,4421.175,1165,69,7,1
1288,1525.38,433,48,6,1
1289,4037.94,1128,70,7,1
1290,6749.445,1633,84,8,1
1291,34856.88,7204,121,8,1
1292,6179.37,1570,85,8,1
1293,2129.9700000000003,694,75,7,1
1294,767.79,228,55,7,1
1295,9494.775,2229,90,8,1
1296,2342.07,591,56,7,1
1297,331.905,99,34,5,0
1298,11951.655,2565,83,8,1
1299,396.0,106,32,6,0
1300,6400.47,1842,90,8,1
1301,3710.475,1149,84,7,1
1302,14233.83,3819,85,8,1
1303,1724.6100000000001,560,60,6,1
1304,4518.66,1391,71,7,1
1305,12334.86,2520,69,7,1
1306,1388.91,349,32,5,1
1307,1923.3,584,72,7,1
1308,3722.91,989,71,7,1
1309,1779.855,536,71,7,1
1310,1751.73,519,66,7,1
1311,975.915,308,37,6,1
1312,7298.205,1905,99,8,1
1313,2808.765,823,71,7,1
1314,4454.79,1243,80,7,1
1315,18691.53,4039,90,7,1
1316,7903.035,2182,101,8,1
1317,3846.6150000000002,874,56,7,1
1318,564.915,146,26,4,0
