ID Cliente,Total Ventas USD,Total Cajas,Productos Diferentes,Categorías Diferentes,Meses Diferentes,Cluster
1646,4990.455,957,35,6,3,1
1647,684.405,146,27,5,3,0
1648,74.535,19,8,5,3,0
1649,1611.69,373,50,7,3,2
1650,1958.685,409,52,7,3,2
1651,1107.6,210,32,7,3,2
1652,110.175,27,10,4,3,0
1653,720.78,170,33,5,3,0
1654,87.795,24,15,4,3,0
1655,2579.055,581,53,7,3,1
1656,569.655,125,32,5,3,0
1657,318.705,104,40,5,3,0
1658,241.215,78,34,6,3,2
1659,443.88,135,38,7,3,2
1660,333.78,95,21,3,3,0
1661,266.715,82,26,4,3,0
1662,1048.305,279,50,7,3,2
1663,1734.09,391,34,5,3,2
1664,651.45,150,31,5,3,0
1665,317.955,71,17,3,3,0
1666,731.595,192,30,6,3,2
1667,457.485,130,34,4,3,0
1668,136.92000000000002,42,20,3,3,0
1669,420.105,108,23,6,3,0
1670,1004.445,261,29,4,3,0
1671,82.11,23,10,4,3,0
1672,946.155,257,53,7,3,2
1673,1434.015,372,54,6,3,2
1674,2711.805,461,15,2,3,0
1675,1758.09,402,50,7,3,2
1676,668.73,189,34,5,3,0
1677,1637.22,400,41,7,3,2
1678,582.87,166,43,5,3,2
1679,600.15,167,43,5,3,2
1680,147.85500000000002,44,11,3,3,0
1681,425.235,132,41,5,3,2
1682,258.825,57,18,5,3,0
1683,712.1850000000001,203,37,6,3,2
1684,619.665,150,21,3,3,0
1686,977.4300000000001,233,47,7,3,2
1687,278.895,79,24,5,3,0
1688,0.0,0,3,2,1,3
1689,591.12,144,31,5,3,0
1690,422.88,133,38,6,3,2
1691,595.215,162,40,5,3,2
1692,1223.01,359,54,8,3,2
1693,1467.345,362,49,7,3,2
1694,516.33,143,35,5,3,0
1695,903.705,231,31,6,3,2
1696,720.675,185,48,7,3,2
1697,593.535,156,13,7,3,0
1698,1820.01,432,61,7,3,1
1699,881.94,208,43,7,3,2
1700,747.45,170,27,5,3,0
1701,764.88,158,25,6,3,0
1702,1061.985,268,47,7,3,2
1703,1491.285,340,43,7,3,2
1704,992.46,234,45,7,3,2
1705,1033.095,282,41,6,3,2
1706,666.3,166,37,7,3,2
1707,2245.17,489,33,4,3,2
1708,127.59,37,22,6,2,3
1709,1212.3,341,60,7,3,2
1710,736.365,163,32,5,3,0
1711,608.46,163,35,5,3,0
1712,651.72,169,31,6,3,2
1713,1252.74,291,48,7,3,2
1714,452.835,99,25,5,3,0
1715,1309.875,319,53,7,3,2
1716,691.11,178,39,6,3,2
1718,495.585,117,33,5,3,0
1719,412.605,121,28,5,3,0
1720,942.3,213,37,6,3,2
1721,395.49,105,26,5,3,0
1722,413.07,95,20,5,3,0
1723,418.41,132,47,6,3,2
1724,818.25,211,47,7,3,2
1725,644.715,143,24,6,3,0
1726,909.135,209,36,5,3,2
1727,298.14,94,36,7,3,2
1728,781.23,205,50,7,3,2
1729,328.545,99,26,5,3,0
1730,831.21,229,38,6,3,2
1731,339.12,66,11,3,3,0
1732,522.615,125,12,2,3,0
1733,674.07,152,30,6,3,2
1734,535.695,136,35,6,3,2
1735,879.0600000000001,196,35,6,3,2
1736,381.54,95,26,5,3,0
1737,472.44,102,28,4,3,0
1738,1757.385,381,59,7,3,2
1739,3027.06,663,51,6,3,1
1740,820.47,164,42,7,3,2
1741,507.735,134,32,6,3,2
1742,2427.525,605,47,7,3,1
1744,32.64,11,8,3,3,0
1745,959.4,231,47,7,3,2
1746,580.56,76,10,3,3,0
1747,193.47,49,17,4,3,0
1748,747.24,200,36,6,3,2
1749,286.305,83,29,7,3,2
1750,973.605,238,41,5,3,2
1751,1760.205,460,49,6,3,2
1752,807.255,192,31,5,3,0
1753,222.51,60,20,4,3,0
1754,623.715,161,37,6,3,2
1755,594.36,148,31,6,3,2
1756,1502.7450000000001,326,43,6,3,2
1757,158.25,40,14,6,3,0
1758,754.485,206,57,7,3,2
1759,421.44,95,26,5,3,0
1760,3490.305,770,61,7,3,1
1761,2348.1150000000002,482,50,7,3,1
1762,283.995,79,24,4,3,0
1763,1751.535,429,58,7,3,2
1764,969.645,205,18,4,3,0
1765,141.99,41,20,5,3,0
1766,578.085,168,43,7,3,2
1767,255.855,57,17,3,3,0
1768,944.4,181,28,5,3,0
1769,1596.825,404,69,7,3,2
1770,550.965,162,50,7,3,2
1771,1106.235,297,54,6,3,2
1772,130.51500000000001,39,21,6,3,0
1773,943.335,219,29,5,3,0
1774,858.78,185,36,6,3,2
1775,9863.34,1961,45,6,3,1
1776,388.845,110,32,5,3,0
1777,429.465,115,36,6,3,2
1778,1237.605,315,55,7,3,2
1779,697.065,172,42,6,3,2
1780,421.26,119,26,5,3,0
1781,135.555,37,19,4,3,0
1782,451.77,120,33,5,3,0
1783,293.625,89,30,5,3,0
1784,364.395,95,23,5,3,0
1785,132.93,42,16,3,3,0
1786,1377.945,331,45,5,3,2
1787,159.10500000000002,43,16,4,3,0
1788,80.235,21,8,4,3,0
1789,746.565,206,35,6,3,2
1790,1305.33,317,51,7,3,2
1791,565.2,149,42,6,3,2
1793,77.595,30,19,4,3,0
1794,822.375,196,33,5,3,0
1795,238.89000000000001,76,23,5,3,0
1796,297.71999999999997,62,17,5,3,0
1797,218.715,62,20,4,3,0
1798,205.815,51,24,5,3,0
1799,3423.195,716,65,7,3,1
1800,262.965,71,28,5,3,0
1801,1328.175,327,66,8,3,2
1802,508.05,166,47,5,3,2
1803,119.655,33,17,5,3,0
1804,429.045,83,20,5,3,0
1805,815.205,195,38,6,3,2
1806,961.2900000000001,220,42,6,3,2
1807,761.79,198,35,6,3,2
1808,404.96999999999997,115,34,5,3,0
1809,1115.28,234,23,2,3,0
1810,1100.16,253,30,3,3,0
1811,727.8149999999999,182,39,6,3,2
1812,836.01,222,43,5,3,2
1813,723.48,169,33,6,3,2
1814,2162.835,450,49,7,3,1
1815,4573.11,951,54,7,3,1
1816,717.285,210,36,5,3,2
1817,624.39,169,45,7,3,2
1818,516.66,110,34,7,3,2
1819,1414.68,324,48,6,3,2
1820,764.76,177,30,4,3,0
1821,560.73,134,33,8,3,2
1822,368.355,110,28,5,3,0
1823,466.8,126,32,5,3,0
1824,617.895,163,30,5,3,0
1825,2634.96,542,37,4,3,1
1826,404.94,109,34,5,3,0
1827,433.27500000000003,129,28,5,3,0
1828,721.215,165,32,7,3,2
1829,1043.01,261,56,7,3,2
1830,512.3100000000001,129,30,5,3,0
1831,1473.015,362,42,6,3,2
1832,253.935,74,30,6,3,0
1833,474.495,106,29,7,3,2
1834,902.52,196,40,6,3,2
1835,106.935,25,9,4,3,0
1836,793.83,195,37,6,3,2
1837,129.705,39,17,3,3,0
1838,677.49,191,34,6,3,2
1839,553.035,145,21,5,3,0
1840,1064.025,282,46,6,3,2
1841,642.03,178,39,6,3,2
1842,220.725,45,7,2,3,0
1843,213.39,42,7,2,3,0
1844,1046.76,238,33,4,3,0
1845,3977.34,714,31,5,3,1
1846,1601.295,374,52,7,3,2
1847,2366.85,431,42,6,3,2
1848,449.19,115,31,5,3,0
1849,539.355,154,40,6,3,2
1850,833.745,179,39,6,3,2
1851,814.68,217,50,7,3,2
1852,703.125,154,32,5,3,0
1853,270.135,70,27,5,3,0
1854,332.28,90,28,6,3,0
1855,774.0,201,34,5,3,0
1856,105.42,33,17,4,2,3
1857,102.465,34,22,4,2,3
1858,777.6750000000001,204,40,5,3,2
1859,951.525,234,31,5,3,0
1860,1387.665,372,61,7,3,2
1861,2266.14,515,55,7,3,1
1862,132.24,28,7,2,3,0
1863,2957.385,611,56,7,3,1
1864,2092.41,510,78,7,3,1
1865,660.375,164,40,6,3,2
1866,1185.06,253,36,6,3,2
1867,859.125,258,61,7,3,2
1868,391.26,106,28,5,3,0
1869,1182.885,274,47,6,3,2
1870,167.055,44,18,4,3,0
1871,1364.01,342,62,7,3,2
1872,936.705,206,32,6,3,2
1873,938.07,251,26,4,3,0
1874,1116.165,262,49,6,3,2
1875,1948.065,450,58,7,3,1
1876,440.73,95,19,5,3,0
1877,537.39,151,33,5,3,0
1878,938.925,239,36,6,3,2
1879,246.75,66,18,4,3,0
1880,2827.62,668,76,7,3,1
1881,308.31,86,28,5,3,0
1882,340.035,103,19,5,3,0
1883,1019.115,219,29,5,3,0
1884,855.96,205,47,7,3,2
1885,666.615,159,41,7,3,2
1886,3740.49,868,68,7,3,1
1887,449.88,88,21,4,3,0
1888,974.13,236,45,6,3,2
1889,480.645,119,30,8,3,2
1890,1509.0,354,45,7,3,2
1891,900.855,224,36,5,3,2
1892,2899.275,632,58,7,3,1
1893,313.74,85,25,5,3,0
1894,254.955,76,18,5,3,0
1895,1885.635,403,42,4,3,2
1896,634.83,153,40,6,3,2
1897,450.165,125,34,5,3,0
1898,449.49,129,38,7,3,2
1899,735.36,193,47,6,3,2
1900,406.92,107,12,3,3,0
1901,913.8,211,38,6,3,2
1902,229.185,78,28,5,3,0
1903,193.82999999999998,53,23,6,3,0
1904,645.96,182,34,6,3,2
1905,386.46,106,39,4,3,0
1906,566.85,150,32,5,3,0
1907,1277.4750000000001,263,37,7,3,2
1908,2171.64,474,45,5,3,2
1909,813.27,171,24,6,3,0
1910,531.36,147,30,7,3,2
1911,2096.685,458,44,8,3,2
1912,349.47,90,28,6,3,0
1913,1299.75,365,55,6,3,2
1914,2208.33,531,78,7,3,1
1915,304.02,88,32,5,3,0
1916,583.215,152,28,4,3,0
1917,4332.54,921,79,7,3,1
1918,1316.205,318,48,7,3,2
1919,427.16999999999996,122,41,6,3,2
1920,941.61,225,56,7,3,2
1921,255.165,69,15,6,3,0
1922,347.505,110,30,5,3,0
1923,340.98,86,26,5,3,0
1924,544.68,153,39,7,3,2
1925,1203.84,314,55,7,3,2
1926,618.765,164,30,8,3,2
1927,268.53,70,23,6,3,0
1928,1215.9,289,31,6,3,2
1929,3032.82,667,64,8,3,1
1930,374.115,84,30,5,3,0
1931,2023.32,528,63,7,3,1
1932,353.655,85,25,5,3,0
1933,781.635,167,25,4,3,0
1934,2199.12,507,62,7,3,1
1935,595.1850000000001,162,36,6,3,2
1936,892.08,239,46,6,3,2
1937,121.545,38,8,5,3,0
1938,1233.15,213,34,5,3,2
1939,776.13,213,39,5,3,2
1940,213.945,65,25,4,3,0
1941,2610.15,595,57,7,3,1
1942,399.99,116,34,5,3,0
1943,830.88,212,32,6,3,2
1944,1074.57,265,44,6,3,2
1945,318.615,93,33,6,3,2
1946,1329.525,302,49,7,3,2
1947,384.375,104,29,4,3,0
1948,314.7,83,29,7,3,2
1950,246.495,66,24,5,3,0
1951,727.875,160,18,4,3,0
1952,900.285,200,32,5,3,0
1953,208.92000000000002,56,22,4,3,0
1954,440.565,119,37,5,3,0
1955,1808.28,432,41,5,3,2
1956,2377.215,535,67,7,3,1
1957,607.305,175,51,7,3,2
1958,1186.98,284,31,4,3,0
1959,1746.345,383,34,7,3,2
1960,2285.265,524,70,6,3,1
1961,584.775,142,35,5,3,0
1962,1365.09,338,60,7,3,2
1963,1657.8600000000001,409,60,8,3,2
1964,288.54,63,16,2,3,0
1965,5.325,2,2,2,1,3
1966,676.41,192,45,6,3,2
1967,376.68,105,29,5,3,0
1968,454.2,114,30,7,3,2
1969,986.535,217,24,4,3,0
1970,557.01,144,26,5,3,0
1971,1944.345,476,64,7,3,1
1972,1306.44,340,47,6,3,2
1973,381.63,103,27,6,3,0
1974,575.625,155,45,7,3,2
1975,992.04,242,40,7,3,2
1976,688.14,177,33,6,3,2
1977,769.83,207,29,5,3,0
1978,1339.5,308,39,6,3,2
1979,366.96,90,13,5,3,0
1980,253.35,74,23,5,3,0
1981,145.605,48,22,6,3,0
1982,571.14,165,20,5,3,0
1983,189.75,57,22,4,3,0
1984,1675.71,375,55,7,3,2
1985,367.755,108,29,6,3,0
1986,1150.8,261,36,6,3,2
1987,396.195,120,41,6,3,2
1988,280.725,61,18,3,3,0
1989,4335.135,893,61,7,3,1
1990,237.15,58,15,5,3,0
1991,1097.685,248,46,6,3,2
1992,1436.9850000000001,347,56,7,3,2
1993,711.135,199,41,5,3,2
1994,1593.345,361,63,8,3,2
1995,824.355,194,35,6,3,2
1996,306.855,98,31,5,3,0
1997,266.895,79,26,5,3,0
1998,699.225,189,39,5,3,2
1999,1270.395,313,30,5,3,2
2000,159.24,49,14,4,3,0
2001,358.98,99,29,5,3,0
2002,175.8,47,23,6,3,0
2003,1755.165,412,57,8,3,2
2004,1202.22,328,45,7,3,2
2005,1461.645,356,40,7,3,2
2006,2070.06,444,38,6,3,2
2007,1707.63,416,58,6,3,2
2008,201.03,60,23,4,3,0
2009,314.145,96,26,6,3,0
2010,798.435,191,35,5,3,0
2011,541.0799999999999,122,19,3,3,0
2012,830.79,210,38,6,3,2
2013,1273.695,318,40,5,3,2
2014,507.21,135,33,4,3,0
2015,1322.655,301,46,7,3,2
2016,845.82,192,28,6,3,2
2017,215.625,62,24,6,3,0
2018,152.28,53,25,7,3,2
2019,734.46,175,27,3,3,0
2020,566.58,169,46,7,3,2
2021,536.655,148,40,6,3,2
2022,529.38,145,39,6,3,2
2023,559.23,149,35,4,3,0
2024,391.62,122,38,6,3,2
2025,534.99,150,37,5,3,0
2026,640.995,166,40,6,3,2
2027,1075.98,283,68,6,3,2
2028,510.165,147,35,6,3,2
2029,192.855,52,18,4,3,0
2030,1466.265,336,56,8,3,2
2031,462.28499999999997,101,17,4,3,0
2033,369.18,106,28,4,3,0
2034,232.41,59,11,3,3,0
2035,937.59,224,35,7,3,2
2036,898.035,196,19,3,3,0
2037,233.46,59,14,4,3,0
2038,175.74,54,27,5,3,0
2039,730.275,206,47,5,3,2
2040,3298.8450000000003,740,66,7,3,1
2041,976.935,227,36,6,3,2
2042,506.19,149,39,6,3,2
2043,1072.02,269,26,6,3,2
2044,1098.435,254,48,7,3,2
2045,704.19,184,36,6,3,2
2046,2468.19,566,52,6,3,1
2047,1466.355,306,23,5,3,0
2048,1646.085,422,44,4,3,2
2049,562.11,143,34,6,3,2
2050,450.66,117,31,5,3,0
2051,1652.175,325,37,7,3,2
2052,244.605,71,18,3,3,0
2053,1515.375,377,41,7,3,2
2054,647.475,192,36,6,3,2
2055,332.145,78,24,6,3,0
2056,537.3,144,32,5,3,0
2057,1116.855,271,55,6,3,2
2058,580.9350000000001,157,31,6,3,2
2059,1024.995,252,46,7,3,2
2060,1560.06,365,60,7,3,2
2061,2998.755,584,47,6,3,1
2062,1128.435,261,39,7,3,2
2063,510.24,140,27,4,3,0
2064,961.5600000000001,245,47,6,3,2
2065,424.5,122,20,5,3,0
2066,563.415,158,38,6,3,2
2067,649.395,159,46,5,3,2
2068,205.245,65,23,3,3,0
2069,1214.115,285,61,7,3,2
2070,864.12,202,39,5,3,2
2071,809.67,207,49,7,3,2
2072,508.995,132,30,5,3,0
2073,256.695,68,21,3,3,0
2074,159.54,36,15,5,3,0
2075,24.39,7,5,3,2,3
2076,1084.71,250,43,6,3,2
2077,771.33,201,25,4,3,0
2078,1649.715,411,34,3,3,0
2079,1561.935,360,63,7,3,2
2080,412.77,109,21,4,3,0
2081,724.92,200,35,6,3,2
2082,1398.78,317,40,5,3,2
2083,1466.415,317,34,5,3,2
2084,970.47,272,64,7,3,2
2085,362.77500000000003,112,34,5,3,0
2086,301.665,76,23,4,3,0
2088,1263.675,301,42,7,3,2
2089,99.495,35,19,5,3,0
2090,887.085,216,34,5,3,2
2091,411.3,113,30,5,3,0
2092,1077.015,261,41,6,3,2
2093,500.61,136,28,5,3,0
2094,2403.675,547,63,7,3,1
2095,4121.1449999999995,832,29,4,3,1
2096,3383.91,757,83,7,3,1
2097,1164.06,281,33,4,3,0
2098,4121.445,832,60,8,3,1
2099,1240.9950000000001,323,37,6,3,2
2100,401.65500000000003,114,35,6,3,2
2101,142.965,42,19,5,3,0
2102,461.46,135,32,5,3,0
2103,615.9300000000001,150,17,6,3,0
2104,481.77,132,43,7,3,2
2105,435.045,111,30,5,3,0
2106,701.895,172,21,5,3,0
2107,350.34000000000003,86,32,4,3,0
2108,282.87,80,10,3,3,0
2109,187.635,50,17,4,3,0
2110,242.32500000000002,59,21,4,3,0
2111,377.34000000000003,109,30,6,3,0
2112,56.1,17,10,2,1,3
2113,977.91,238,36,5,3,2
2114,203.34,63,21,6,3,0
2115,171.345,36,7,3,3,0
2116,150.39,37,10,2,3,0
2117,1347.63,284,46,7,3,2
2118,615.96,159,33,6,3,2
2119,340.11,97,29,5,3,0
2120,1018.695,253,34,4,3,0
2121,340.215,86,22,5,3,0
2122,388.05,108,22,5,3,0
2123,551.25,146,33,5,3,0
2124,1058.835,274,57,7,3,2
2125,408.33,109,22,6,3,0
2126,1144.35,257,35,6,3,2
2127,1947.48,400,38,5,3,2
2128,1081.47,274,41,6,3,2
2129,1102.92,275,37,5,3,2
2130,520.41,150,30,6,3,2
2131,73.005,23,8,4,3,0
2132,720.87,181,35,5,3,0
2133,802.785,219,31,5,3,0
2134,910.83,241,42,6,3,2
2135,973.5600000000001,193,29,7,3,2
2136,994.095,232,41,7,3,2
2137,229.05,64,12,2,3,0
2138,1906.905,443,43,6,3,2
2139,348.18,91,21,4,3,0
2140,864.09,217,43,5,3,2
2141,416.295,119,27,4,3,0
2142,367.815,104,36,5,3,0
2143,2448.75,559,54,6,3,1
2144,582.765,143,29,5,3,0
2145,841.62,220,33,6,3,2
2146,923.13,242,39,5,3,2
2147,96.975,23,8,2,3,0
2148,250.995,84,24,4,3,0
2149,623.655,167,33,5,3,0
2150,668.355,177,55,6,3,2
2151,326.67,80,27,3,3,0
2152,596.46,167,38,6,3,2
2153,1100.19,271,44,6,3,2
2154,449.31,122,38,5,3,0
2155,562.785,130,34,5,3,0
2156,428.265,128,38,6,3,2
2157,919.515,220,40,6,3,2
2158,1152.675,276,39,8,3,2
2159,882.84,196,39,6,3,2
2160,507.06,139,16,5,3,0
2161,1988.865,489,56,7,3,1
2162,579.285,136,27,5,3,0
2163,567.285,145,30,5,3,0
2164,571.995,110,13,5,3,0
2165,495.33000000000004,150,39,5,3,0
2166,286.32,82,28,4,3,0
2167,2092.77,487,71,7,3,1
2168,253.2,71,18,4,3,0
2169,479.22,112,25,6,3,0
2170,918.975,200,34,5,3,0
2171,2629.455,561,55,8,3,1
2172,428.73,96,35,6,3,2
2173,478.965,143,39,6,3,2
2174,798.6,233,50,6,3,2
2175,370.305,98,24,4,3,0
2176,1364.355,267,23,4,3,0
2177,845.295,218,45,6,3,2
2178,1488.75,343,33,7,3,2
2179,273.705,93,40,6,3,2
2180,26.685000000000002,9,5,3,1,3
2181,652.425,158,30,6,3,2
2182,2757.675,621,63,7,3,1
2183,1279.29,315,60,7,3,2
2184,485.265,133,39,5,3,0
2185,188.85,56,12,4,3,0
2186,864.57,192,34,4,3,0
2187,770.925,163,32,6,3,2
2188,742.68,171,34,5,3,0
2189,2326.635,582,55,7,3,1
2190,130.74,35,18,4,3,0
2191,343.335,82,23,5,3,0
2192,1783.6200000000001,416,53,7,3,2
2193,1112.5500000000002,247,32,6,3,2
2194,103.62,22,12,5,3,0
2195,948.36,216,30,5,3,0
2196,315.39,89,27,6,3,0
2197,159.015,40,15,4,3,0
2198,1096.08,255,48,6,3,2
2199,824.7,218,40,7,3,2
2200,914.505,202,31,7,3,2
2201,975.48,260,40,6,3,2
2202,1929.51,420,39,5,3,2
2203,578.295,138,33,4,3,0
2204,1021.89,270,48,6,3,2
2205,492.075,126,23,4,3,0
2206,665.775,179,38,6,3,2
2207,191.82,55,16,5,3,0
2208,360.885,69,11,4,3,0
2209,1163.475,278,42,6,3,2
2210,182.76,58,26,7,3,2
2211,1133.985,213,24,4,3,0
2212,590.235,156,43,6,3,2
2213,667.29,176,39,6,3,2
2214,715.35,218,48,7,3,2
2215,861.9,239,49,7,3,2
2216,95.22,32,17,5,3,0
2217,293.925,80,25,5,3,0
2218,311.19,71,21,4,3,0
2219,552.09,148,15,3,3,0
2220,430.095,130,42,7,3,2
2221,6787.905,1448,82,7,3,1
2222,209.43,59,14,5,3,0
2223,805.44,223,39,6,3,2
2224,1226.235,299,41,5,3,2
2225,1289.565,327,49,7,3,2
2226,2338.725,565,73,7,3,1
2227,447.15,116,27,5,3,0
2228,732.345,189,48,7,3,2
2229,1739.7,350,36,7,3,2
2230,427.8,128,38,5,3,0
2231,2127.735,483,49,6,3,1
2232,305.205,89,31,5,3,0
2233,1131.435,270,52,7,3,2
2234,448.305,129,23,5,3,0
2235,1409.715,320,30,4,3,0
2236,745.815,175,31,5,3,0
2237,1855.305,444,54,7,3,2
2238,103.98,35,15,6,3,0
2239,333.09,87,11,4,3,0
2240,530.475,155,26,4,3,0
2241,1345.08,302,45,6,3,2
2242,587.85,162,34,5,3,0
2243,754.02,184,35,5,3,0
2244,115.77,31,17,5,3,0
2245,916.605,140,12,5,3,0
2246,626.16,154,29,5,3,0
2247,718.71,194,30,5,3,0
2248,1149.345,250,45,7,3,2
2250,37.29,15,11,4,1,3
2251,642.99,179,38,4,3,0
2252,333.48,99,30,5,3,0
2253,541.335,129,42,7,3,2
2254,312.03000000000003,95,34,6,3,2
2255,510.555,147,39,5,3,0
2256,1001.8050000000001,276,37,6,3,2
2257,2695.32,569,56,7,3,1
2258,759.075,209,39,4,3,0
2259,638.7,204,28,7,3,2
2260,2057.955,397,27,4,3,0
2261,778.08,206,31,4,3,0
2262,1481.19,330,54,7,3,2
2263,297.15,84,26,6,3,0
2264,925.0649999999999,223,42,7,3,2
2265,838.98,196,45,7,3,2
2266,2435.88,529,57,8,3,1
2267,175.365,46,15,5,3,0
2268,399.795,116,29,6,3,0
2269,900.06,246,50,8,3,2
2270,507.66,144,35,6,3,2
2271,592.47,147,45,6,3,2
2272,893.43,208,13,4,3,0
2273,398.685,108,29,7,3,2
2274,217.32,54,16,5,3,0
2275,174.885,52,23,4,3,0
2276,398.295,101,25,5,3,0
2277,1748.775,398,42,5,3,2
2278,268.125,79,26,7,3,2
2279,308.295,91,32,6,3,0
2280,543.645,169,48,6,3,2
2281,361.245,92,17,4,3,0
2282,745.05,185,28,5,3,0
2283,251.7,78,28,6,3,0
2284,663.585,164,32,6,3,2
2285,910.4399999999999,233,31,5,3,0
2286,432.40500000000003,118,46,6,3,2
2288,594.3,150,31,7,3,2
2289,3.69,1,1,1,1,3
2290,221.19,56,22,5,3,0
2291,1006.14,281,44,6,3,2
2292,458.235,126,27,4,3,0
2293,697.89,167,40,6,3,2
2294,228.645,57,18,4,3,0
2295,228.645,57,21,6,3,0
2296,133.335,39,19,5,3,0
2297,185.43,60,24,5,3,0
2298,360.945,99,23,4,3,0
2299,157.785,52,25,5,3,0
2300,746.07,189,41,7,3,2
2301,390.9,109,31,5,3,0
2302,1780.7250000000001,365,49,7,3,2
2303,1898.895,467,60,7,3,1
2304,94.275,22,10,3,3,0
2305,211.5,61,19,3,3,0
2306,570.315,122,21,4,3,0
2307,2968.56,726,58,7,3,1
2308,591.51,176,42,5,3,2
2309,437.205,114,33,6,3,2
2310,1244.16,297,34,6,3,2
2311,745.8,191,31,6,3,2
2312,22.185,10,9,5,1,3
2313,801.705,208,38,6,3,2
2314,1169.58,299,46,6,3,2
2315,1267.965,317,46,7,3,2
2316,180.79500000000002,49,16,4,3,0
2317,2086.14,454,54,7,3,1
2318,418.2,109,33,5,3,0
2319,474.225,133,28,4,3,0
2320,960.99,202,31,6,3,2
2321,200.76,63,28,5,3,0
2322,376.68,110,40,6,3,2
2323,982.005,240,33,6,3,2
2324,316.035,85,26,5,3,0
2325,542.565,166,37,5,3,0
2326,162.32999999999998,52,30,6,3,0
2327,1216.47,296,45,5,3,2
2328,533.37,155,37,5,3,0
2329,846.84,207,55,6,3,2
2330,193.23,45,14,4,3,0
2331,372.12,85,20,4,3,0
2332,322.755,100,34,6,3,2
2333,940.665,239,29,5,3,0
2334,699.96,180,30,5,3,0
2335,556.275,155,32,5,3,0
2336,432.66,123,38,7,3,2
2337,1039.305,199,20,2,3,0
2338,2176.875,533,62,6,3,1
2339,751.44,198,51,6,3,2
2340,293.37,63,19,5,3,0
2341,540.54,157,44,5,3,2
2342,335.03999999999996,85,29,6,3,0
2343,425.04,115,27,5,3,0
2344,2130.315,471,53,8,3,1
2345,686.055,146,26,2,3,0
2346,672.645,167,40,6,3,2
2347,762.9,189,30,5,3,0
2348,764.865,204,43,6,3,2
2349,1185.72,265,39,6,3,2
2350,759.0749999999999,196,42,5,3,2
2351,761.235,163,28,7,3,2
2352,2885.13,656,65,7,3,1
2353,382.83,84,36,5,1,3
2354,754.155,187,38,6,3,2
2355,399.87,85,18,5,3,0
2356,260.625,63,14,4,3,0
2357,426.225,118,20,4,3,0
2358,670.77,184,36,5,3,0
2359,882.15,223,40,7,3,2
2360,358.68,101,32,6,3,2
2361,548.145,159,38,7,3,2
2362,108.57000000000001,30,17,5,3,0
2363,266.895,75,22,5,3,0
2364,111.93,33,15,3,3,0
2365,281.865,82,22,5,3,0
2366,115.8,30,16,6,3,0
2367,198.375,58,24,7,3,2
2368,140.985,39,16,4,3,0
2369,787.08,204,38,5,3,2
2370,235.575,58,18,4,3,0
2371,387.705,115,35,6,3,2
2372,288.135,71,26,6,3,0
2373,286.425,92,42,6,3,2
2374,541.335,129,33,5,3,0
2375,1172.25,265,43,6,3,2
2376,574.995,142,33,6,3,2
2377,2774.04,577,42,6,3,1
2378,1543.95,359,39,6,3,2
2379,503.955,135,31,5,3,0
2380,973.83,241,37,5,3,2
2381,225.81,60,21,4,3,0
2382,577.29,145,32,4,3,0
2383,2047.77,482,63,7,3,1
2384,1273.725,301,36,4,3,0
2385,876.705,237,37,7,3,2
2386,203.4,50,11,3,3,0
2387,179.34,40,11,3,3,0
2388,302.28000000000003,95,28,4,3,0
2389,250.875,70,30,4,3,0
2390,440.52,125,35,7,3,2
2391,978.18,235,51,7,3,2
2392,15772.800000000001,2982,60,7,3,1
2393,1488.66,374,56,7,3,2
2394,176.28,49,32,7,2,2
2395,2049.09,516,55,6,3,1
2396,1300.875,284,39,5,3,2
2397,1726.305,369,37,5,3,2
2398,3149.895,668,54,7,3,1
2399,480.165,131,36,7,3,2
2400,845.16,216,32,6,3,2
2401,581.61,156,44,6,3,2
2402,1137.57,209,34,7,3,2
2403,763.62,188,33,7,3,2
2404,585.285,166,32,5,3,0
2405,451.71,123,27,5,3,0
2406,418.965,114,35,6,3,2
2407,1219.2,310,54,7,3,2
2408,1369.155,312,42,7,3,2
2409,361.53000000000003,105,29,5,3,0
2410,784.62,149,22,5,3,0
2411,1262.5049999999999,292,51,8,3,2
2412,4994.3550000000005,1138,94,7,3,1
2413,915.135,242,43,6,3,2
2414,2281.95,554,51,7,3,1
2415,580.275,165,29,5,3,0
2416,1653.15,389,59,8,3,2
2417,3053.67,707,72,7,3,1
2418,712.515,209,32,5,3,0
2419,680.235,196,38,5,3,2
2420,232.485,62,23,6,3,0
2421,5242.95,1098,59,7,3,1
2422,989.4150000000001,231,35,6,3,2
2423,735.255,161,38,5,3,2
2424,946.065,258,64,6,3,2
2425,253.335,68,29,5,3,0
2426,614.94,146,30,5,3,0
2427,589.635,156,30,5,3,0
2428,1515.735,367,53,7,3,2
2429,1098.18,263,43,6,3,2
2430,168.78,35,12,4,1,3
2431,5599.095,1148,53,6,3,1
2432,758.76,189,31,4,3,0
2433,329.055,97,31,6,3,0
2434,241.605,76,27,5,3,0
2435,1497.555,357,50,7,3,2
2436,295.425,89,29,7,3,2
2437,686.58,161,36,6,3,2
2438,424.005,94,21,5,3,0
2439,595.05,137,34,5,3,0
2440,4068.435,809,60,7,3,1
2441,733.815,196,40,6,3,2
2442,1079.22,255,31,4,3,0
2443,275.4,85,28,6,3,0
2444,687.315,149,31,5,3,0
2445,1305.15,308,40,7,3,2
2446,338.535,106,34,5,3,0
2447,941.34,265,50,6,3,2
